Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-09-08,00:22:48,19.4,28.57,28.53
2025-09-08,00:30:38,19.8,27.85,28.48
2025-09-08,01:00:38,15.2,28.47,28.50
2025-09-08,01:30:36,16.5,27.34,28.61
2025-09-08,02:00:41,22.1,28.49,28.68
2025-09-08,02:30:35,15.1,28.38,28.55
2025-09-08,03:00:38,21.2,28.49,28.52
2025-09-08,03:30:37,15.0,28.63,28.48
2025-09-08,04:00:39,14.9,28.55,28.59
2025-09-08,04:30:36,20.9,28.52,28.66
2025-09-08,05:00:38,14.8,28.53,28.83
2025-09-08,05:30:37,17.4,28.40,28.66
2025-09-08,06:00:37,18.9,28.45,28.84
2025-09-08,06:30:37,15.1,28.52,28.45
2025-09-08,07:00:36,16.2,28.48,28.70
2025-09-08,07:30:36,18.4,28.50,28.56
2025-09-08,08:00:37,18.0,28.55,28.48
2025-09-08,08:30:36,15.4,28.48,28.74
2025-09-08,09:00:38,19.8,28.43,28.79
2025-09-08,09:30:38,17.5,28.42,28.83
2025-09-08,10:00:31,35.1,28.34,28.95
2025-09-08,10:30:39,16.3,28.48,29.02
2025-09-08,11:00:32,20.1,29.29,28.80
2025-09-08,11:30:38,21.6,28.41,29.06
2025-09-08,12:00:32,28.7,28.48,29.05
2025-09-08,12:30:34,18.8,28.98,29.01
2025-09-08,13:00:36,20.7,28.74,28.91
2025-09-08,13:30:37,21.8,28.48,29.35
2025-09-08,14:00:44,19.7,30.40,28.94
2025-09-08,14:30:38,20.1,28.62,28.96
2025-09-08,15:00:37,21.8,28.81,29.08
2025-09-08,15:30:38,23.7,28.87,29.09
2025-09-08,16:00:35,19.3,29.18,28.82
2025-09-08,16:30:39,18.6,28.46,29.07
2025-09-08,17:00:36,30.1,28.37,28.73
2025-09-08,17:30:44,22.2,25.40,28.80
2025-09-08,18:00:36,23.5,28.11,28.57
2025-09-08,18:30:38,18.0,27.91,29.00
2025-09-08,19:00:41,19.8,27.85,28.57
2025-09-08,19:30:42,20.1,26.95,28.44
2025-09-08,20:00:37,34.3,27.25,28.63
2025-09-08,20:30:43,22.8,25.52,28.88
2025-09-08,21:00:41,27.5,25.68,29.31
2025-09-08,21:30:34,31.8,25.03,29.15
2025-09-08,22:00:37,30.6,22.51,28.48
2025-09-08,22:30:39,20.8,27.20,28.85
2025-09-08,23:00:37,19.7,28.81,29.19
2025-09-08,23:30:40,23.8,27.73,29.06
