Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-23,00:00:36,18.7,29.23,28.90
2025-12-23,00:30:28,17.9,28.41,29.25
2025-12-23,01:00:28,14.9,29.35,28.85
2025-12-23,01:30:26,0.0,0.00,0.00
2025-12-23,02:00:32,20.8,28.70,28.70
2025-12-23,02:30:32,15.3,28.68,28.86
2025-12-23,03:00:28,16.6,28.79,29.32
2025-12-23,03:30:33,14.6,28.48,28.75
2025-12-23,04:00:27,29.2,28.64,28.85
2025-12-23,04:30:31,24.8,30.69,28.86
2025-12-23,05:00:29,19.1,28.38,28.95
2025-12-23,05:30:31,29.9,30.24,29.08
2025-12-23,06:00:25,0.0,0.00,0.00
2025-12-23,06:30:30,20.3,28.42,28.58
2025-12-23,07:00:29,21.7,28.18,29.03
2025-12-23,07:30:31,14.8,29.00,28.75
2025-12-23,08:00:16,0.0,0.00,0.00
2025-12-23,08:30:29,21.2,26.82,29.16
2025-12-23,09:00:33,17.6,26.41,28.66
2025-12-23,09:30:35,26.1,26.67,29.31
2025-12-23,10:00:22,0.0,0.00,0.00
2025-12-23,10:35:28,23.3,28.78,30.09
2025-12-23,11:01:07,27.8,30.62,29.03
2025-12-23,11:30:34,0.0,0.00,0.00
2025-12-23,12:01:15,40.3,31.11,29.02
2025-12-23,12:31:09,27.3,22.92,23.48
2025-12-23,13:01:01,31.6,9.43,29.48
2025-12-23,13:31:11,34.3,15.45,21.40
2025-12-23,14:01:07,31.0,20.52,20.75
2025-12-23,14:30:32,0.0,0.00,0.00
2025-12-23,15:01:14,30.3,8.60,17.09
2025-12-23,15:31:17,42.2,14.73,29.45
2025-12-23,16:00:52,0.0,0.00,0.00
2025-12-23,16:18:59,29.9,17.35,29.26
2025-12-23,16:30:41,32.1,19.05,29.15
2025-12-23,17:00:38,18.3,19.34,28.98
2025-12-23,17:30:47,18.3,24.87,29.81
2025-12-23,18:00:26,0.0,0.00,0.00
2025-12-23,18:30:49,32.2,15.98,31.60
2025-12-23,19:00:47,29.5,31.34,29.45
2025-12-23,19:30:50,46.4,29.44,28.65
2025-12-23,20:00:39,36.3,28.24,31.19
2025-12-23,20:30:37,31.0,27.28,30.97
2025-12-23,21:00:46,30.5,24.85,25.48
2025-12-23,21:30:29,0.0,0.00,0.00
2025-12-23,22:00:23,0.0,0.00,0.00
2025-12-23,22:30:49,17.6,13.51,22.05
2025-12-23,23:00:29,0.0,0.00,0.00
2025-12-23,23:30:41,21.2,30.84,30.32
