Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-01,00:00:36,26.9,28.71,29.95
2025-11-01,00:30:45,28.9,30.72,28.84
2025-11-01,01:00:36,19.1,28.54,29.24
2025-11-01,01:30:42,20.2,28.58,28.79
2025-11-01,02:00:43,22.3,28.52,28.55
2025-11-01,02:30:36,20.5,28.87,28.77
2025-11-01,03:00:33,31.3,29.28,29.36
2025-11-01,03:30:40,25.6,28.60,28.61
2025-11-01,04:00:35,23.1,29.00,28.80
2025-11-01,04:30:41,22.9,29.14,28.90
2025-11-01,05:00:39,20.6,28.56,28.67
2025-11-01,05:30:41,16.1,29.23,28.88
2025-11-01,08:02:58,18.3,28.78,29.00
2025-11-01,08:11:50,22.5,28.62,29.63
2025-11-01,08:30:40,28.3,28.41,28.97
2025-11-01,09:00:40,22.4,29.68,29.53
2025-11-01,09:30:43,27.0,28.23,29.53
2025-11-01,10:00:36,19.4,30.34,29.26
2025-11-01,10:30:38,33.3,29.72,29.99
2025-11-01,11:00:46,32.3,23.77,31.72
2025-11-01,11:30:41,21.8,29.10,28.92
2025-11-01,12:00:40,21.2,28.62,29.70
2025-11-01,12:30:36,33.7,29.98,29.61
2025-11-01,13:00:46,34.1,22.15,31.90
2025-11-01,13:30:48,41.7,25.43,30.40
2025-11-01,14:00:41,26.4,26.97,29.89
2025-11-01,14:30:45,19.2,30.18,30.51
2025-11-01,15:00:42,22.7,27.93,32.25
2025-11-01,15:30:35,19.7,27.28,29.96
2025-11-01,16:00:39,22.9,28.31,28.97
2025-11-01,16:30:49,51.9,9.65,31.16
2025-11-01,17:00:36,29.5,28.95,29.77
2025-11-01,17:30:48,20.2,21.51,33.11
2025-11-01,18:00:43,27.2,24.48,29.96
2025-11-01,18:30:45,37.7,28.12,29.21
2025-11-01,19:00:43,30.1,30.06,31.69
2025-11-01,19:30:50,24.5,21.28,30.64
2025-11-01,20:00:44,20.9,16.38,26.57
2025-11-01,20:30:46,20.5,13.52,31.59
2025-11-01,21:00:18,0.0,0.00,0.00
2025-11-01,21:30:48,31.5,5.91,30.93
2025-11-01,22:00:45,23.2,14.96,30.72
2025-11-01,22:30:39,21.0,30.29,29.93
2025-11-01,23:00:33,26.0,26.74,29.43
2025-11-01,23:30:41,25.8,28.34,29.67
