Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-05,00:00:44,30.1,29.86,29.68
2025-08-05,00:30:43,20.1,28.67,28.85
2025-08-05,01:00:36,20.8,28.99,28.83
2025-08-05,01:30:41,20.0,28.42,28.97
2025-08-05,02:00:39,18.9,28.64,28.91
2025-08-05,02:30:46,20.4,28.86,28.98
2025-08-05,03:00:39,19.6,31.63,28.90
2025-08-05,03:30:49,21.7,29.28,28.72
2025-08-05,04:00:41,20.0,31.58,28.85
2025-08-05,04:30:49,19.1,28.55,28.71
2025-08-05,05:00:36,20.9,32.06,28.98
2025-08-05,05:30:43,20.5,28.50,28.71
2025-08-05,06:00:40,21.1,28.52,29.34
2025-08-05,06:30:45,19.4,28.58,28.63
2025-08-05,07:00:35,20.5,28.46,29.06
2025-08-05,07:30:43,20.8,28.29,28.81
2025-08-05,08:00:43,22.9,30.15,29.01
2025-08-05,08:30:37,22.2,28.54,28.61
2025-08-05,09:00:39,26.6,28.35,29.03
2025-08-05,09:30:41,21.6,28.53,28.70
2025-08-05,10:00:35,23.4,28.63,30.02
2025-08-05,10:30:42,19.6,28.48,29.04
2025-08-05,11:00:39,24.4,28.63,28.73
2025-08-05,11:30:47,25.3,28.84,29.05
2025-08-05,12:00:38,23.0,28.48,28.82
2025-08-05,12:30:46,20.6,28.81,29.32
2025-08-05,13:00:34,32.0,23.23,29.85
2025-08-05,13:29:03,19.8,12.79,28.99
2025-08-05,13:30:46,21.3,11.93,29.19
2025-08-05,14:00:37,22.2,10.28,29.14
2025-08-05,14:30:48,18.3,8.91,28.76
2025-08-05,15:00:41,22.1,28.36,28.60
2025-08-05,15:30:49,20.3,28.52,28.72
2025-08-05,16:00:38,20.8,28.88,29.08
2025-08-05,16:30:44,18.3,28.54,29.17
2025-08-05,17:00:40,20.3,28.47,29.11
2025-08-05,17:30:54,20.4,11.54,31.43
2025-08-05,18:00:34,22.9,27.34,29.43
2025-08-05,18:30:54,20.1,27.63,29.44
2025-08-05,19:00:36,29.3,27.77,32.48
2025-08-05,19:30:37,22.6,27.18,30.90
2025-08-05,20:00:44,23.3,29.82,32.23
2025-08-05,20:30:50,19.9,23.91,30.53
2025-08-05,21:00:33,21.7,7.51,29.29
2025-08-05,21:30:45,19.9,13.92,28.73
2025-08-05,22:00:41,20.9,28.54,29.23
2025-08-05,22:30:46,20.1,27.69,30.95
2025-08-05,23:00:36,19.7,26.72,30.48
2025-08-05,23:30:40,20.0,28.30,28.93
