Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-02-08,00:00:38,28.4,28.34,29.31
2026-02-08,00:30:33,37.2,29.45,30.23
2026-02-08,01:00:38,23.4,28.52,29.06
2026-02-08,01:30:37,29.2,29.61,28.99
2026-02-08,02:00:35,24.0,28.74,28.85
2026-02-08,02:30:31,25.2,28.51,28.74
2026-02-08,03:00:35,27.7,28.74,28.78
2026-02-08,03:30:40,26.8,29.41,28.78
2026-02-08,04:00:36,21.4,28.44,29.15
2026-02-08,04:30:41,20.8,28.53,28.54
2026-02-08,05:00:32,26.3,29.55,28.74
2026-02-08,05:30:33,27.4,28.77,28.76
2026-02-08,06:00:37,20.3,29.08,29.08
2026-02-08,06:30:39,22.8,28.66,28.84
2026-02-08,07:00:37,23.7,28.58,28.90
2026-02-08,07:30:38,26.9,28.73,28.73
2026-02-08,08:00:35,25.9,29.29,29.12
2026-02-08,08:30:37,19.9,28.61,29.04
2026-02-08,09:00:32,22.3,29.22,28.77
2026-02-08,09:30:34,43.4,28.74,29.95
2026-02-08,10:00:36,33.8,28.31,29.38
2026-02-08,10:30:38,30.3,28.39,28.51
2026-02-08,11:00:35,19.4,29.75,29.20
2026-02-08,11:30:39,26.9,22.40,30.49
2026-02-08,12:00:37,40.7,30.47,29.06
2026-02-08,12:30:38,24.7,30.43,29.84
2026-02-08,12:58:09,19.9,28.47,28.61
2026-02-08,13:00:40,20.0,30.46,28.86
2026-02-08,13:30:39,28.2,28.42,29.20
2026-02-08,13:58:11,19.9,28.85,29.03
2026-02-08,14:00:32,24.7,27.82,28.68
2026-02-08,14:30:33,20.0,29.05,29.36
2026-02-08,15:00:35,24.9,29.16,28.70
2026-02-08,15:30:34,29.9,28.76,28.83
2026-02-08,16:00:36,20.1,29.03,28.44
2026-02-08,16:30:33,19.8,29.19,28.93
2026-02-08,17:00:42,31.2,28.04,29.19
2026-02-08,17:30:38,26.5,28.45,28.83
2026-02-08,18:00:37,29.9,28.66,28.93
2026-02-08,18:30:36,26.5,28.31,29.01
2026-02-08,19:00:38,20.6,28.46,28.59
2026-02-08,19:30:37,29.9,28.65,29.12
2026-02-08,20:00:42,22.1,29.22,28.84
2026-02-08,20:30:36,22.9,28.43,29.80
2026-02-08,21:00:37,30.3,28.44,29.23
2026-02-08,21:30:34,19.9,29.09,28.57
2026-02-08,22:00:14,0.0,0.00,0.00
2026-02-08,22:30:35,29.9,28.92,28.94
2026-02-08,23:00:37,29.7,28.58,28.65
2026-02-08,23:30:40,30.0,28.37,28.87
