Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-24,00:00:43,24.0,30.26,30.79
2025-12-24,00:30:44,20.9,30.91,30.39
2025-12-24,01:00:47,15.1,31.63,30.21
2025-12-24,01:30:25,0.0,0.00,0.00
2025-12-24,02:00:44,36.5,28.50,30.79
2025-12-24,02:30:34,14.7,29.43,29.75
2025-12-24,03:00:33,0.0,0.00,0.00
2025-12-24,03:30:48,15.0,29.06,31.24
2025-12-24,04:00:42,15.0,29.19,29.28
2025-12-24,04:30:35,15.4,33.46,31.12
2025-12-24,05:00:39,16.4,29.13,30.86
2025-12-24,05:30:40,18.3,29.04,29.98
2025-12-24,06:00:50,14.9,29.11,31.56
2025-12-24,06:30:44,15.5,28.14,30.71
2025-12-24,07:00:42,16.6,29.35,29.45
2025-12-24,07:30:22,0.0,0.00,0.00
2025-12-24,08:00:47,60.8,28.88,30.49
2025-12-24,08:30:17,0.0,0.00,0.00
2025-12-24,09:00:38,0.0,0.00,0.00
2025-12-24,09:30:43,27.8,29.38,27.40
2025-12-24,10:00:38,0.0,0.00,0.00
2025-12-24,10:30:48,16.0,30.80,30.25
2025-12-24,11:00:37,0.0,0.00,0.00
2025-12-24,11:30:34,25.5,27.69,28.82
2025-12-24,12:00:20,0.0,0.00,0.00
2025-12-24,12:30:18,0.0,0.00,0.00
2025-12-24,13:00:51,25.8,30.96,27.18
2025-12-24,13:30:45,28.8,29.44,29.85
2025-12-24,14:00:47,17.2,29.75,29.20
2025-12-24,14:30:47,28.4,28.68,27.79
2025-12-24,15:00:41,31.6,30.88,21.76
2025-12-24,15:30:24,0.0,0.00,0.00
2025-12-24,16:00:37,31.6,28.83,29.35
2025-12-24,16:28:35,28.3,29.26,28.70
2025-12-24,16:30:28,19.0,28.99,29.05
2025-12-24,18:16:23,34.1,29.84,29.37
2025-12-24,18:30:32,29.1,21.88,30.25
2025-12-24,19:00:30,0.0,0.00,0.00
2025-12-24,19:30:38,0.0,0.00,0.00
2025-12-24,20:00:09,0.0,0.00,0.00
2025-12-24,20:30:46,58.6,5.63,30.00
2025-12-24,21:00:44,72.0,9.17,28.21
2025-12-24,21:30:49,130.5,7.02,18.61
2025-12-24,22:00:41,27.8,1.94,15.25
2025-12-24,22:30:41,33.6,11.39,28.87
2025-12-24,23:00:58,29.3,29.99,20.08
2025-12-24,23:30:48,30.3,30.50,29.41
