Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-08,00:00:36,20.1,28.46,28.48
2026-01-08,00:30:36,16.6,28.93,28.75
2026-01-08,01:00:34,20.6,28.48,28.62
2026-01-08,01:30:37,15.7,28.43,28.64
2026-01-08,02:00:45,22.8,28.69,31.12
2026-01-08,02:30:36,29.9,28.47,28.81
2026-01-08,03:00:36,21.2,28.94,28.73
2026-01-08,03:30:38,29.9,28.66,28.82
2026-01-08,04:00:34,25.2,28.73,29.07
2026-01-08,04:30:39,26.0,28.51,28.80
2026-01-08,05:00:39,23.8,28.77,29.26
2026-01-08,05:30:38,24.8,30.55,30.06
2026-01-08,06:00:33,23.1,29.43,28.90
2026-01-08,06:30:39,26.3,28.58,31.76
2026-01-08,07:00:39,19.5,28.58,28.88
2026-01-08,07:30:32,24.9,28.96,29.11
2026-01-08,08:00:32,35.4,27.75,28.61
2026-01-08,08:24:39,30.5,29.07,28.75
2026-01-08,08:30:38,28.5,29.14,28.73
2026-01-08,09:00:35,24.5,28.52,29.07
2026-01-08,09:30:44,31.3,20.17,29.07
2026-01-08,10:00:45,33.6,30.50,28.86
2026-01-08,10:30:40,36.8,17.91,29.82
2026-01-08,11:00:40,27.9,27.70,30.63
2026-01-08,11:30:37,47.9,29.54,29.25
2026-01-08,12:00:40,23.8,28.10,29.18
2026-01-08,12:30:47,28.4,7.06,30.26
2026-01-08,13:00:39,30.1,30.33,29.69
2026-01-08,13:30:39,29.6,17.64,30.70
2026-01-08,14:00:40,32.1,17.02,29.55
2026-01-08,14:30:34,27.0,21.07,30.61
2026-01-08,15:00:38,39.1,10.97,29.14
2026-01-08,15:30:35,23.8,15.47,30.01
2026-01-08,16:00:44,28.9,23.94,1.18
2026-01-08,16:30:39,40.4,11.44,31.04
2026-01-08,17:00:52,43.5,18.87,30.21
2026-01-08,17:30:46,37.3,14.13,31.12
2026-01-08,18:00:43,33.6,15.79,31.03
2026-01-08,18:30:54,36.2,29.87,31.16
2026-01-08,19:00:40,44.3,19.23,29.04
2026-01-08,19:30:41,82.2,14.65,27.18
2026-01-08,20:00:38,95.2,3.93,26.46
2026-01-08,20:30:46,104.7,3.80,23.28
2026-01-08,21:00:41,79.3,2.07,21.56
2026-01-08,21:30:09,0.0,0.00,0.00
2026-01-08,22:00:43,79.8,1.16,27.84
2026-01-08,22:30:40,91.2,1.87,29.65
2026-01-08,23:00:47,81.3,19.62,28.80
2026-01-08,23:30:40,22.8,28.44,28.77
