Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-09-22,00:00:39,18.4,26.67,28.67
2025-09-22,00:30:40,26.9,28.42,28.95
2025-09-22,01:00:35,19.9,28.45,28.84
2025-09-22,01:30:40,30.0,28.48,28.64
2025-09-22,02:00:43,19.9,24.60,28.52
2025-09-22,02:30:37,20.0,28.47,28.87
2025-09-22,03:00:37,19.9,28.53,28.43
2025-09-22,03:30:39,29.9,28.45,28.76
2025-09-22,04:00:38,20.0,28.46,28.42
2025-09-22,04:30:39,19.9,28.46,28.65
2025-09-22,05:00:37,19.9,28.51,28.65
2025-09-22,05:30:39,19.9,28.57,28.63
2025-09-22,06:00:37,19.9,28.40,28.84
2025-09-22,06:30:39,19.9,28.54,28.74
2025-09-22,07:00:36,20.5,29.20,28.70
2025-09-22,07:30:39,18.2,28.40,28.46
2025-09-22,08:00:39,28.4,28.44,28.90
2025-09-22,08:30:39,19.9,28.35,28.75
2025-09-22,09:00:38,19.9,28.53,29.21
2025-09-22,09:30:39,20.1,28.31,28.87
2025-09-22,10:00:37,20.0,28.50,28.93
2025-09-22,10:30:42,19.9,28.11,29.04
2025-09-22,11:00:38,19.9,28.40,28.60
2025-09-22,11:46:47,20.1,25.95,28.84
2025-09-22,12:00:39,19.8,28.44,28.57
2025-09-22,12:30:38,16.5,28.49,28.75
2025-09-22,13:00:41,16.5,24.99,17.94
2025-09-22,13:00:45,31.1,10.52,17.69
2025-09-22,13:30:39,20.9,26.52,29.21
2025-09-22,14:00:37,26.5,28.73,28.71
2025-09-22,14:30:38,23.6,28.51,28.68
2025-09-22,15:00:37,24.7,28.53,29.06
2025-09-22,15:30:39,26.2,27.87,28.40
2025-09-22,16:00:39,18.7,24.12,29.00
2025-09-22,16:30:42,22.5,27.28,28.71
2025-09-22,17:34:05,29.4,28.25,28.89
2025-09-22,18:00:35,21.2,29.35,29.27
2025-09-22,18:30:38,21.4,28.96,28.86
2025-09-22,19:00:38,26.7,28.59,29.65
2025-09-22,19:30:40,29.8,29.79,29.02
2025-09-22,20:00:45,35.1,28.28,29.94
2025-09-22,20:30:34,25.2,28.36,29.03
2025-09-22,21:00:41,31.5,31.46,30.88
2025-09-22,21:30:46,37.3,7.63,29.42
2025-09-22,22:00:38,26.3,28.74,29.03
2025-09-22,22:30:43,41.2,30.57,29.30
2025-09-22,23:00:34,20.8,29.35,29.06
2025-09-22,23:30:44,39.8,30.48,29.07
2025-09-22,23:50:11,16.9,28.57,28.85
