Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-02,00:00:38,18.4,28.42,28.80
2025-10-02,00:30:41,21.5,28.67,29.00
2025-10-02,01:00:41,19.9,29.11,29.40
2025-10-02,01:30:40,15.1,28.72,28.65
2025-10-02,02:00:38,16.0,28.11,29.07
2025-10-02,02:30:38,14.9,28.74,29.14
2025-10-02,03:00:37,15.1,28.46,28.62
2025-10-02,03:30:39,15.2,28.90,28.74
2025-10-02,04:00:38,15.8,28.47,28.64
2025-10-02,04:30:39,15.7,28.52,28.82
2025-10-02,05:00:39,16.1,28.51,29.04
2025-10-02,05:30:40,14.7,28.56,28.67
2025-10-02,06:00:15,0.0,0.00,0.00
2025-10-02,06:30:39,16.0,28.59,28.98
2025-10-02,07:00:37,17.5,28.49,29.08
2025-10-02,07:30:40,23.6,28.84,28.83
2025-10-02,08:00:37,27.4,18.67,28.50
2025-10-02,08:30:35,22.2,28.54,29.54
2025-10-02,09:00:38,19.3,28.92,28.93
2025-10-02,09:30:38,23.6,28.46,28.97
2025-10-02,10:04:47,26.1,29.34,29.40
2025-10-02,10:05:42,26.3,28.76,28.99
2025-10-02,10:30:45,20.9,28.45,29.40
2025-10-02,11:00:36,27.6,28.66,29.06
2025-10-02,11:48:54,35.5,27.11,30.95
2025-10-02,11:49:52,22.4,30.82,30.41
2025-10-02,11:59:53,21.5,28.43,28.57
2025-10-02,12:00:37,15.9,28.46,28.68
2025-10-02,12:09:43,34.8,23.75,29.07
2025-10-02,12:30:40,19.3,28.51,28.82
2025-10-02,13:00:37,25.7,28.75,28.81
2025-10-02,13:34:46,25.2,30.88,29.25
2025-10-02,14:00:35,31.3,29.00,29.03
2025-10-02,14:30:40,38.4,28.91,30.48
2025-10-02,15:00:36,21.7,27.99,30.57
2025-10-02,15:30:50,34.4,27.93,29.67
2025-10-02,15:46:39,23.7,28.83,28.90
2025-10-02,16:00:46,19.6,29.61,28.90
2025-10-02,16:30:43,19.6,27.69,29.06
2025-10-02,17:00:45,31.6,28.02,29.26
2025-10-02,17:30:45,29.0,20.40,28.80
2025-10-02,18:00:38,30.0,28.72,29.01
2025-10-02,18:30:42,29.5,28.60,30.60
2025-10-02,19:00:41,24.3,29.19,28.83
2025-10-02,19:30:38,27.9,28.48,29.20
2025-10-02,20:00:38,26.2,29.04,29.02
2025-10-02,20:30:43,22.0,28.48,29.09
2025-10-02,21:00:41,23.1,28.46,29.39
2025-10-02,21:30:42,30.1,28.32,29.19
2025-10-02,22:00:45,26.1,30.29,29.58
2025-10-02,22:30:43,23.2,26.64,28.58
2025-10-02,23:00:41,25.3,25.48,28.57
2025-10-02,23:30:38,22.5,29.23,29.03
