Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-07-14,00:00:11,0.0,0.00,0.00
2025-07-14,00:20:16,19.9,28.71,28.39
2025-07-14,00:30:42,20.7,28.68,28.90
2025-07-14,00:58:41,20.0,28.47,28.89
2025-07-14,01:00:35,28.0,30.56,29.03
2025-07-14,01:30:36,19.5,26.12,11.64
2025-07-14,01:30:46,33.6,28.72,26.61
2025-07-14,02:00:27,28.8,28.66,28.96
2025-07-14,02:31:13,19.7,31.27,28.70
2025-07-14,02:32:28,21.3,28.44,28.97
2025-07-14,03:00:31,25.1,28.37,29.48
2025-07-14,03:30:41,29.9,30.63,29.12
2025-07-14,04:00:29,19.8,28.75,28.95
2025-07-14,04:30:30,20.8,29.66,28.93
2025-07-14,05:00:33,20.8,29.03,29.00
2025-07-14,05:30:32,20.3,29.64,28.95
2025-07-14,06:00:32,30.3,28.47,28.78
2025-07-14,06:30:38,22.4,28.43,28.71
2025-07-14,07:00:31,25.1,28.55,28.73
2025-07-14,07:30:37,28.3,28.46,28.92
2025-07-14,08:00:33,29.9,28.50,30.53
2025-07-14,08:30:33,30.0,28.63,29.95
2025-07-14,09:00:30,23.0,28.54,28.75
2025-07-14,09:30:46,32.1,30.99,29.88
2025-07-14,10:00:33,23.3,29.02,29.97
2025-07-14,10:30:42,24.8,28.44,29.20
