Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-02-10,00:00:42,15.6,24.33,28.64
2026-02-10,00:30:36,14.9,28.56,28.87
2026-02-10,01:00:36,14.9,28.36,29.05
2026-02-10,01:30:45,17.9,28.44,28.71
2026-02-10,02:00:36,15.6,28.47,29.69
2026-02-10,02:30:40,14.9,28.46,28.78
2026-02-10,03:00:35,14.9,28.64,29.37
2026-02-10,03:30:35,14.9,28.41,28.76
2026-02-10,04:00:42,20.0,30.46,30.13
2026-02-10,04:30:36,18.0,28.50,28.64
2026-02-10,05:00:39,21.9,28.38,28.72
2026-02-10,05:30:40,14.9,28.58,28.61
2026-02-10,06:00:37,17.9,28.42,28.74
2026-02-10,06:30:35,16.2,28.34,28.70
2026-02-10,07:00:38,18.0,28.79,29.00
2026-02-10,07:30:39,14.9,28.41,28.75
2026-02-10,08:00:38,15.1,28.32,28.79
2026-02-10,08:30:37,18.1,28.98,28.75
2026-02-10,09:00:37,15.6,28.73,28.68
2026-02-10,09:30:12,0.0,0.00,0.00
2026-02-10,09:42:28,28.3,28.47,29.23
2026-02-10,16:29:34,29.7,31.83,29.31
2026-02-10,16:30:39,32.4,29.11,28.71
2026-02-10,17:48:21,39.6,30.93,29.01
2026-02-10,17:52:41,0.0,0.00,0.00
2026-02-10,20:00:43,44.5,28.90,30.34
2026-02-10,20:30:50,55.2,19.92,31.94
2026-02-10,21:00:45,150.7,3.56,28.21
2026-02-10,21:30:53,40.9,28.02,1.66
2026-02-10,22:00:44,41.7,13.16,29.84
2026-02-10,22:30:44,53.1,27.99,28.92
2026-02-10,23:00:39,40.2,16.54,28.42
2026-02-10,23:30:45,38.4,28.09,29.59
