Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-10,00:01:04,20.3,28.24,29.28
2025-08-10,00:31:17,20.6,28.48,29.31
2025-08-10,01:01:03,18.8,28.40,28.99
2025-08-10,01:31:13,20.0,28.83,28.98
2025-08-10,02:01:05,19.6,28.42,28.95
2025-08-10,02:31:15,20.1,28.90,28.49
2025-08-10,03:01:03,28.8,28.79,28.94
2025-08-10,03:31:19,20.1,28.68,28.92
2025-08-10,04:01:09,17.2,28.32,28.71
2025-08-10,04:31:10,19.7,28.41,28.79
2025-08-10,05:01:11,20.1,28.61,28.63
2025-08-10,05:31:12,29.2,29.04,29.61
2025-08-10,06:01:07,19.4,28.53,28.77
2025-08-10,06:31:14,20.6,28.27,28.79
2025-08-10,07:01:07,18.9,28.46,28.75
2025-08-10,07:31:10,20.5,28.44,28.67
2025-08-10,08:03:58,29.3,29.88,28.82
2025-08-10,08:04:49,20.0,28.41,29.22
2025-08-10,08:30:46,19.4,28.43,28.61
2025-08-10,09:00:40,21.6,28.48,28.73
2025-08-10,09:30:47,22.3,28.47,29.78
2025-08-10,10:00:38,19.3,28.38,28.60
2025-08-10,10:30:50,19.4,28.57,28.92
2025-08-10,11:00:42,20.5,28.51,28.89
2025-08-10,11:30:55,23.7,28.48,29.64
2025-08-10,12:00:40,19.8,28.35,29.62
2025-08-10,12:30:52,20.7,28.56,31.11
2025-08-10,13:00:39,33.7,27.63,29.15
2025-08-10,13:30:49,22.8,28.38,29.00
2025-08-10,14:08:04,26.8,23.89,30.70
2025-08-10,14:30:50,19.7,20.88,29.37
2025-08-10,15:00:38,19.6,28.44,29.01
2025-08-10,15:23:21,20.4,23.38,28.54
2025-08-10,15:30:46,33.2,16.27,28.66
2025-08-10,15:57:35,21.1,11.16,28.66
2025-08-10,16:00:45,21.3,11.50,28.90
2025-08-10,16:30:46,23.5,9.77,28.95
2025-08-10,17:00:41,22.3,27.71,28.91
2025-08-10,17:30:42,19.9,28.43,28.71
2025-08-10,18:00:40,20.0,27.77,28.77
2025-08-10,18:30:42,23.0,27.67,29.62
2025-08-10,19:00:40,21.3,28.37,29.89
2025-08-10,19:17:28,21.6,28.03,29.28
2025-08-10,19:31:12,23.4,27.13,30.01
2025-08-10,20:01:12,37.0,26.53,29.71
2025-08-10,20:31:20,35.4,28.90,29.03
2025-08-10,21:01:02,26.1,29.11,29.50
2025-08-10,21:31:16,40.5,11.84,29.68
2025-08-10,22:01:10,38.6,14.31,29.53
2025-08-10,22:31:16,27.7,26.51,29.27
2025-08-10,23:01:03,23.9,24.86,29.22
2025-08-10,23:31:16,19.5,28.44,28.96
