Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-12,00:00:36,24.9,28.77,28.79
2025-08-12,00:30:42,20.4,28.53,28.79
2025-08-12,01:00:45,29.7,31.48,29.45
2025-08-12,01:30:37,21.2,28.80,28.82
2025-08-12,02:00:35,20.5,28.57,29.32
2025-08-12,02:30:44,19.7,29.23,28.88
2025-08-12,03:00:41,20.0,28.47,28.51
2025-08-12,03:30:39,30.2,29.26,30.38
2025-08-12,04:00:35,21.1,29.09,28.99
2025-08-12,04:30:50,20.0,28.61,28.80
2025-08-12,05:00:40,20.6,28.54,28.87
2025-08-12,05:30:52,22.5,30.44,28.86
2025-08-12,06:00:40,20.5,28.93,28.52
2025-08-12,06:30:47,21.4,28.51,28.85
2025-08-12,07:00:37,20.3,28.82,28.61
2025-08-12,07:30:43,19.8,28.36,29.14
2025-08-12,08:00:34,21.4,27.37,29.84
2025-08-12,08:30:35,23.6,28.72,28.83
2025-08-12,09:00:38,25.1,28.42,29.37
2025-08-12,09:30:47,25.7,29.11,28.63
2025-08-12,10:00:34,30.6,29.36,28.95
2025-08-12,10:33:52,21.0,28.81,29.46
2025-08-12,11:00:34,23.3,28.43,29.26
2025-08-12,11:30:44,34.5,28.55,28.87
2025-08-12,12:00:39,24.5,28.91,29.67
2025-08-12,12:30:55,27.8,28.89,30.39
2025-08-12,13:00:33,31.8,29.22,28.74
2025-08-12,13:30:37,38.5,17.56,29.02
2025-08-12,14:00:36,26.1,12.27,29.01
2025-08-12,14:30:44,25.1,30.60,28.98
2025-08-12,15:00:39,20.2,28.50,28.97
2025-08-12,16:04:39,31.8,28.40,29.53
2025-08-12,16:30:47,26.8,27.92,30.70
2025-08-12,16:53:00,35.9,30.04,29.64
2025-08-12,17:00:47,30.5,21.63,32.02
2025-08-12,17:17:58,21.8,27.31,31.30
2025-08-12,17:31:13,29.0,27.25,32.02
2025-08-12,18:01:11,26.1,15.87,30.99
2025-08-12,18:31:23,24.6,29.78,29.25
2025-08-12,19:01:02,30.4,30.76,29.25
2025-08-12,19:31:12,23.3,28.47,30.75
2025-08-12,20:01:09,46.8,28.97,29.59
2025-08-12,20:31:15,21.2,28.37,29.98
2025-08-12,21:01:06,22.3,28.83,29.14
2025-08-12,21:31:13,18.8,29.03,29.89
2025-08-12,22:01:09,20.8,30.06,28.90
2025-08-12,22:31:20,27.8,9.17,31.56
2025-08-12,23:01:12,24.7,27.10,29.66
2025-08-12,23:31:17,21.5,28.26,29.83
