Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-26,00:00:37,24.4,28.43,29.14
2025-08-26,00:30:37,26.2,28.58,29.77
2025-08-26,01:00:40,34.5,28.84,29.02
2025-08-26,01:30:41,17.9,28.49,28.60
2025-08-26,02:00:37,22.5,28.47,28.85
2025-08-26,02:30:37,18.1,28.53,28.46
2025-08-26,03:00:34,21.0,28.55,28.70
2025-08-26,03:30:41,19.9,28.46,28.76
2025-08-26,04:00:36,20.2,28.57,28.85
2025-08-26,04:30:42,17.6,28.45,28.95
2025-08-26,05:00:33,20.4,29.39,29.01
2025-08-26,05:30:40,32.3,29.18,30.88
2025-08-26,06:00:38,28.9,28.43,28.75
2025-08-26,07:17:03,19.9,28.51,28.62
2025-08-26,07:30:40,24.5,28.41,28.69
2025-08-26,08:00:12,0.0,0.00,0.00
2025-08-26,08:04:01,27.4,28.77,29.40
2025-08-26,08:30:36,22.6,28.33,29.09
2025-08-26,09:00:34,25.3,29.23,29.02
2025-08-26,09:30:36,17.8,28.89,29.03
2025-08-26,10:00:41,28.9,28.88,28.93
2025-08-26,10:30:36,26.7,28.50,28.63
2025-08-26,11:00:37,27.6,28.81,29.69
2025-08-26,11:08:43,27.8,28.46,28.96
2025-08-26,11:30:48,23.9,30.78,29.72
2025-08-26,12:00:34,30.8,28.90,29.19
2025-08-26,12:30:41,20.8,28.53,30.05
2025-08-26,13:00:35,26.8,28.49,28.78
2025-08-26,13:30:39,26.2,28.41,28.94
2025-08-26,17:45:07,24.5,15.30,2.48
2025-08-26,18:00:37,29.2,28.44,16.48
2025-08-26,18:30:37,21.2,28.46,18.25
2025-08-26,19:00:35,21.5,18.29,29.14
2025-08-26,19:30:41,29.0,28.19,28.92
2025-08-26,20:00:37,19.9,24.69,28.45
2025-08-26,20:30:36,21.7,27.09,2.70
2025-08-26,21:00:37,20.0,28.40,28.79
2025-08-26,21:30:41,20.0,28.62,28.60
2025-08-26,22:00:36,19.9,27.60,27.44
2025-08-26,22:30:36,19.9,28.52,28.64
2025-08-26,23:00:37,19.9,28.46,28.80
2025-08-26,23:30:39,24.6,28.08,28.81
