Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-18,00:00:36,16.9,28.96,29.83
2025-08-18,00:30:40,19.9,28.62,28.82
2025-08-18,01:00:40,25.6,28.40,29.04
2025-08-18,01:30:40,21.7,28.52,28.83
2025-08-18,02:00:35,20.0,28.59,28.62
2025-08-18,02:30:37,22.4,29.36,28.89
2025-08-18,03:00:31,20.5,28.92,28.72
2025-08-18,03:30:38,21.1,29.23,29.34
2025-08-18,04:00:43,29.6,30.60,29.89
2025-08-18,04:30:33,26.7,28.79,28.83
2025-08-18,05:00:37,17.8,29.79,28.80
2025-08-18,05:30:40,24.5,28.62,28.87
2025-08-18,06:00:38,22.3,28.45,29.06
2025-08-18,06:30:40,26.2,29.03,28.61
2025-08-18,07:00:36,28.6,28.42,29.33
2025-08-18,07:30:35,29.9,28.45,28.79
2025-08-18,08:00:38,20.4,28.48,29.36
2025-08-18,08:30:36,26.9,28.14,28.89
2025-08-18,09:00:44,28.8,28.90,28.98
2025-08-18,09:30:37,28.3,28.64,29.19
2025-08-18,10:00:39,20.2,28.64,28.93
2025-08-18,10:30:34,28.1,28.68,29.71
2025-08-18,11:00:41,23.7,29.35,28.99
2025-08-18,11:30:36,23.3,28.91,28.63
2025-08-18,11:57:28,0.0,0.00,0.00
2025-08-18,12:00:36,31.4,26.35,29.94
2025-08-18,12:30:37,29.7,30.49,30.24
2025-08-18,13:00:35,21.0,28.72,29.44
2025-08-18,13:30:40,26.9,28.63,28.13
2025-08-18,13:49:37,24.4,28.44,29.60
2025-08-18,14:00:40,23.3,28.73,30.53
2025-08-18,14:30:36,35.6,29.51,30.74
2025-08-18,15:00:39,32.1,28.39,29.66
2025-08-18,15:30:38,43.1,30.95,29.07
2025-08-18,16:00:38,26.7,28.75,28.26
2025-08-18,16:30:34,19.4,28.55,29.74
2025-08-18,17:00:35,34.2,29.20,29.88
2025-08-18,17:30:36,32.7,28.93,30.51
2025-08-18,18:00:33,26.4,29.62,28.87
2025-08-18,18:30:11,0.0,0.00,0.00
2025-08-18,19:00:12,0.0,0.00,0.00
2025-08-18,19:30:11,0.0,0.00,0.00
2025-08-18,20:00:11,0.0,0.00,0.00
2025-08-18,20:30:11,0.0,0.00,0.00
2025-08-18,21:00:12,0.0,0.00,0.00
2025-08-18,21:30:11,0.0,0.00,0.00
2025-08-18,22:00:11,0.0,0.00,0.00
2025-08-18,22:30:11,0.0,0.00,0.00
2025-08-18,23:00:11,0.0,0.00,0.00
2025-08-18,23:30:11,0.0,0.00,0.00
