Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-13,00:00:42,22.4,28.52,25.63
2026-01-13,00:30:41,23.7,28.35,25.89
2026-01-13,01:00:41,20.7,28.51,27.90
2026-01-13,01:30:41,15.8,28.98,29.64
2026-01-13,02:00:23,0.0,0.00,0.00
2026-01-13,02:30:39,17.4,28.53,30.12
2026-01-13,03:00:37,24.3,29.36,30.38
2026-01-13,03:30:37,27.5,28.86,29.62
2026-01-13,04:00:41,33.2,28.76,29.23
2026-01-13,04:30:36,30.0,28.73,29.57
2026-01-13,05:00:40,33.0,29.23,28.61
2026-01-13,05:30:46,39.9,28.51,28.83
2026-01-13,06:00:43,32.2,29.33,29.59
2026-01-13,06:30:39,35.3,29.29,29.14
2026-01-13,07:00:41,32.5,29.14,29.36
2026-01-13,07:30:37,32.1,28.78,29.44
2026-01-13,08:00:35,30.2,28.99,28.57
2026-01-13,08:30:37,35.9,21.60,28.56
2026-01-13,09:00:44,35.7,28.37,30.03
2026-01-13,09:30:35,30.3,27.42,28.86
2026-01-13,10:00:34,27.8,29.47,30.09
2026-01-13,10:30:38,26.7,29.23,28.89
2026-01-13,11:00:38,33.5,28.51,29.13
2026-01-13,11:30:40,30.0,22.24,29.26
2026-01-13,12:00:39,30.9,28.24,28.77
2026-01-13,12:30:44,34.0,10.68,30.78
2026-01-13,13:00:38,41.5,17.07,29.13
2026-01-13,13:30:42,26.8,23.85,29.43
2026-01-13,14:00:37,28.6,29.13,29.13
2026-01-13,14:30:40,37.3,28.77,29.09
2026-01-13,15:00:41,32.2,17.89,29.75
2026-01-13,15:30:36,29.1,29.74,29.12
2026-01-13,16:00:39,31.6,30.46,30.03
2026-01-13,16:30:38,38.0,22.37,30.14
2026-01-13,17:00:41,28.5,29.43,29.26
2026-01-13,17:30:40,28.1,30.95,29.54
2026-01-13,18:00:45,30.0,18.39,32.04
2026-01-13,18:30:44,36.2,21.45,29.44
2026-01-13,19:00:20,0.0,0.00,0.00
2026-01-13,19:30:39,88.7,3.62,28.47
2026-01-13,20:00:12,0.0,0.00,0.00
2026-01-13,20:31:23,85.8,1.00,15.73
2026-01-13,21:00:42,91.6,1.53,29.28
2026-01-13,21:30:57,84.9,1.08,25.93
2026-01-13,22:00:23,0.0,0.00,0.00
2026-01-13,22:30:52,82.2,1.14,28.59
2026-01-13,23:00:49,77.7,1.84,25.54
2026-01-13,23:30:37,52.4,30.95,30.30
