Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-02-13,00:01:07,18.1,28.46,28.48
2026-02-13,00:31:11,29.9,28.55,28.79
2026-02-13,01:01:04,19.7,28.98,28.83
2026-02-13,01:31:04,29.9,28.80,29.21
2026-02-13,02:01:11,21.4,28.59,28.72
2026-02-13,02:31:07,17.9,28.36,28.65
2026-02-13,03:01:09,29.9,28.67,28.54
2026-02-13,03:31:09,30.0,28.42,28.66
2026-02-13,04:01:06,21.4,30.71,28.77
2026-02-13,04:31:09,29.9,29.34,28.86
2026-02-13,05:01:07,29.3,28.51,28.82
2026-02-13,05:31:16,29.9,28.48,28.92
2026-02-13,06:01:06,30.0,28.47,29.31
2026-02-13,06:31:10,30.0,28.49,28.71
2026-02-13,07:01:04,15.0,28.89,28.49
2026-02-13,07:31:14,14.7,30.18,28.69
2026-02-13,08:01:08,30.0,28.48,29.12
2026-02-13,08:31:16,21.3,30.20,29.22
2026-02-13,09:01:04,29.9,28.36,28.93
2026-02-13,09:31:09,29.4,28.61,29.42
2026-02-13,10:01:04,30.0,28.42,28.90
2026-02-13,10:31:05,29.9,28.72,29.29
2026-02-13,10:47:21,30.4,31.68,29.47
2026-02-13,11:00:41,44.2,30.14,29.64
2026-02-13,11:30:41,38.6,29.12,29.89
2026-02-13,12:00:42,36.4,30.34,29.82
2026-02-13,12:30:36,30.0,28.88,29.09
2026-02-13,13:00:41,20.5,29.72,29.60
2026-02-13,13:30:48,38.7,31.69,29.60
2026-02-13,14:00:35,32.9,30.77,28.98
2026-02-13,14:30:38,36.1,28.53,31.73
2026-02-13,15:00:35,33.3,28.95,30.70
2026-02-13,15:27:23,0.0,0.00,0.00
2026-02-13,15:30:11,0.0,0.00,0.00
2026-02-13,16:00:12,0.0,0.00,0.00
2026-02-13,16:30:12,0.0,0.00,0.00
2026-02-13,17:00:11,0.0,0.00,0.00
2026-02-13,17:30:11,0.0,0.00,0.00
2026-02-13,18:00:11,0.0,0.00,0.00
2026-02-13,18:30:11,0.0,0.00,0.00
2026-02-13,19:00:11,0.0,0.00,0.00
