Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-13,00:00:11,0.0,0.00,0.00
2025-10-13,00:30:11,0.0,0.00,0.00
2025-10-13,01:00:11,0.0,0.00,0.00
2025-10-13,01:30:11,0.0,0.00,0.00
2025-10-13,02:00:12,0.0,0.00,0.00
2025-10-13,02:30:11,0.0,0.00,0.00
2025-10-13,03:00:11,0.0,0.00,0.00
2025-10-13,03:30:11,0.0,0.00,0.00
2025-10-13,04:00:11,0.0,0.00,0.00
2025-10-13,04:30:11,0.0,0.00,0.00
2025-10-13,05:00:12,0.0,0.00,0.00
2025-10-13,05:30:11,0.0,0.00,0.00
2025-10-13,06:00:11,0.0,0.00,0.00
2025-10-13,06:30:11,0.0,0.00,0.00
2025-10-13,07:00:12,0.0,0.00,0.00
2025-10-13,07:30:29,32.3,29.06,29.31
2025-10-13,08:00:31,30.5,27.72,30.86
2025-10-13,08:30:37,22.5,27.72,28.91
2025-10-13,09:00:27,23.4,28.46,29.23
2025-10-13,09:30:29,21.0,29.21,30.05
2025-10-13,09:44:10,31.2,28.23,29.01
2025-10-13,10:08:16,25.0,31.13,29.42
2025-10-13,10:08:56,32.4,29.84,28.86
2025-10-13,10:30:38,27.2,28.34,29.71
2025-10-13,11:00:38,33.7,28.71,29.57
2025-10-13,11:30:45,33.8,29.80,31.39
2025-10-13,12:00:44,39.4,28.66,31.05
2025-10-13,12:30:45,31.0,28.74,30.31
2025-10-13,13:00:42,23.6,28.54,29.06
2025-10-13,13:30:45,36.9,19.79,29.34
2025-10-13,14:00:41,31.3,29.05,31.27
2025-10-13,14:30:43,36.7,21.63,31.03
2025-10-13,15:00:19,0.0,0.00,0.00
2025-10-13,15:30:39,31.1,18.48,29.26
2025-10-13,16:00:37,38.4,26.09,30.77
2025-10-13,16:30:45,36.9,30.70,29.65
2025-10-13,17:00:34,40.7,29.15,29.28
2025-10-13,17:26:26,36.8,30.50,29.05
2025-10-13,17:30:37,38.7,29.74,28.43
2025-10-13,18:00:32,31.6,28.75,30.27
2025-10-13,18:30:36,37.9,26.88,26.65
2025-10-13,19:00:37,23.6,28.65,30.05
2025-10-13,19:30:40,32.6,27.16,32.39
2025-10-13,20:00:47,41.3,27.39,25.01
2025-10-13,20:30:35,48.8,26.73,28.96
2025-10-13,21:00:36,36.8,26.49,25.25
2025-10-13,21:10:32,29.4,29.53,29.18
2025-10-13,21:30:35,24.8,30.11,31.05
2025-10-13,22:00:38,25.9,10.23,28.89
2025-10-13,22:30:38,35.3,27.83,29.24
2025-10-13,23:00:38,23.2,26.47,28.77
2025-10-13,23:30:36,23.4,27.80,28.93
