Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-17,00:00:37,18.8,28.76,29.42
2025-12-17,00:30:42,15.4,28.44,29.69
2025-12-17,01:00:40,26.3,28.89,29.15
2025-12-17,01:30:38,17.7,28.53,28.69
2025-12-17,02:00:35,18.0,28.65,29.20
2025-12-17,02:30:39,24.7,28.42,28.69
2025-12-17,03:00:33,16.5,28.52,28.76
2025-12-17,03:30:38,17.1,28.50,29.08
2025-12-17,04:00:39,15.4,28.43,28.88
2025-12-17,04:30:37,14.9,28.46,28.55
2025-12-17,05:00:39,18.9,28.63,28.64
2025-12-17,05:30:37,15.9,28.58,28.85
2025-12-17,06:00:36,16.9,29.33,28.71
2025-12-17,06:30:38,15.0,28.47,28.66
2025-12-17,07:00:38,16.1,28.38,28.73
2025-12-17,07:30:36,16.9,29.33,29.44
2025-12-17,08:00:39,18.4,28.48,29.04
2025-12-17,08:30:43,29.8,28.98,29.25
2025-12-17,09:00:48,22.9,12.99,30.03
2025-12-17,09:30:39,23.0,30.25,29.50
2025-12-17,10:00:34,25.4,14.82,28.95
2025-12-17,10:30:36,21.7,28.70,29.31
2025-12-17,11:00:35,19.5,22.44,29.67
2025-12-17,11:30:41,30.8,14.25,29.38
2025-12-17,11:49:57,36.2,25.32,29.05
2025-12-17,12:01:00,28.4,29.16,29.03
2025-12-17,12:31:21,29.2,14.95,29.60
2025-12-17,13:01:06,24.8,22.37,29.51
2025-12-17,13:31:06,27.7,22.31,31.23
2025-12-17,14:01:04,31.8,17.23,30.08
2025-12-17,14:30:43,35.4,8.62,29.84
2025-12-17,15:01:13,35.7,8.92,30.69
2025-12-17,15:31:13,46.5,12.63,29.22
2025-12-17,15:58:25,19.2,14.69,29.57
2025-12-17,16:00:47,45.1,18.55,31.12
2025-12-17,16:30:45,49.1,12.79,29.35
2025-12-17,17:00:45,36.6,7.80,29.82
2025-12-17,17:30:37,27.8,13.05,28.71
2025-12-17,18:00:50,37.9,10.37,30.45
2025-12-17,18:30:45,36.8,8.47,28.52
2025-12-17,18:54:11,86.9,1.51,30.56
2025-12-17,19:00:39,38.0,25.13,26.97
2025-12-17,19:30:35,0.0,0.00,0.00
2025-12-17,20:00:46,32.1,11.20,28.55
2025-12-17,20:30:48,27.7,10.65,26.72
2025-12-17,21:00:38,0.0,0.00,0.00
2025-12-17,21:30:56,38.6,21.67,29.84
2025-12-17,22:00:44,21.7,3.87,27.56
2025-12-17,22:30:44,25.1,23.49,28.98
2025-12-17,23:00:39,20.4,28.39,29.26
2025-12-17,23:30:37,19.4,28.33,28.93
