Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-03,00:00:34,21.5,28.62,29.12
2025-11-03,00:30:38,22.6,28.42,28.61
2025-11-03,01:00:36,16.2,28.46,28.74
2025-11-03,01:30:33,30.0,28.40,28.80
2025-11-03,02:00:34,17.7,28.56,28.80
2025-11-03,02:30:36,15.0,28.73,29.26
2025-11-03,02:53:14,17.5,28.42,28.74
2025-11-03,03:00:37,24.3,28.38,28.81
2025-11-03,03:30:37,16.3,28.47,28.82
2025-11-03,04:00:35,16.2,28.52,28.84
2025-11-03,04:30:33,17.1,29.75,28.86
2025-11-03,05:00:34,18.3,28.57,28.61
2025-11-03,05:30:36,15.6,28.43,29.12
2025-11-03,06:00:36,18.2,28.55,28.95
2025-11-03,06:30:35,14.6,28.57,28.67
2025-11-03,07:00:36,16.7,28.42,29.50
2025-11-03,07:30:35,20.0,29.38,30.02
2025-11-03,08:00:33,23.0,28.32,29.30
2025-11-03,08:30:38,18.5,28.34,29.13
2025-11-03,09:00:40,20.9,28.60,28.98
2025-11-03,09:30:38,20.4,29.83,31.33
2025-11-03,10:00:40,30.4,19.97,28.91
2025-11-03,10:30:37,25.6,28.56,28.95
2025-11-03,11:00:36,21.3,28.38,29.36
2025-11-03,11:30:37,20.8,29.28,29.21
2025-11-03,12:00:35,27.4,28.35,29.34
2025-11-03,12:30:36,30.9,28.40,29.52
2025-11-03,13:00:38,28.1,31.42,29.10
2025-11-03,13:30:38,17.1,28.40,28.89
2025-11-03,14:00:35,20.2,28.66,28.81
2025-11-03,14:30:37,28.5,29.11,30.35
2025-11-03,15:00:37,19.7,28.36,29.04
2025-11-03,15:30:38,25.5,27.95,29.43
2025-11-03,16:00:37,21.4,28.35,29.46
2025-11-03,16:30:40,19.2,29.21,29.35
2025-11-03,17:00:32,25.7,28.52,28.87
2025-11-03,17:30:39,18.1,28.48,29.30
2025-11-03,18:00:38,20.8,28.61,29.35
2025-11-03,18:30:38,23.2,28.64,29.20
2025-11-03,19:00:34,20.2,28.54,29.97
2025-11-03,19:30:42,18.2,27.04,29.95
2025-11-03,20:00:45,20.6,20.73,30.82
2025-11-03,20:30:45,61.4,7.18,30.30
2025-11-03,21:00:41,40.1,13.58,30.03
2025-11-03,21:30:44,24.4,14.97,28.78
2025-11-03,22:00:36,21.2,19.89,29.98
2025-11-03,22:30:42,21.7,29.65,28.68
2025-11-03,23:00:39,19.3,28.42,29.48
2025-11-03,23:30:39,19.4,30.40,29.02
