Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-30,00:00:35,19.9,28.42,28.81
2025-08-30,00:30:37,29.9,28.50,28.67
2025-08-30,01:00:42,19.9,29.36,28.48
2025-08-30,01:30:38,20.0,28.45,28.89
2025-08-30,02:00:32,19.9,28.55,28.64
2025-08-30,02:30:37,29.9,28.48,28.64
2025-08-30,03:00:42,19.9,28.64,28.95
2025-08-30,03:34:38,20.0,29.46,28.51
2025-08-30,03:35:31,19.9,28.72,28.75
2025-08-30,04:00:39,20.0,29.49,28.70
2025-08-30,04:30:39,19.9,28.44,28.74
2025-08-30,05:00:42,28.5,28.57,28.50
2025-08-30,05:30:36,29.7,28.59,28.57
2025-08-30,06:00:39,19.9,29.57,28.92
2025-08-30,06:30:43,19.9,28.64,28.77
2025-08-30,07:00:35,19.9,28.58,28.42
2025-08-30,07:30:40,29.9,28.51,28.55
2025-08-30,08:00:34,21.4,28.82,28.56
2025-08-30,08:30:41,19.9,29.31,28.56
2025-08-30,08:57:03,21.2,28.95,28.67
2025-08-30,09:00:42,19.9,28.57,28.44
2025-08-30,09:30:34,20.7,28.46,28.58
2025-08-30,10:00:34,21.5,28.56,28.96
2025-08-30,10:38:30,20.0,28.83,28.87
2025-08-30,11:00:38,16.4,28.49,29.11
2025-08-30,11:25:02,19.9,28.40,28.72
2025-08-30,11:30:39,19.9,28.43,28.54
2025-08-30,12:00:38,17.9,28.51,28.85
2025-08-30,12:30:38,20.2,28.54,29.21
2025-08-30,13:00:35,21.5,29.23,30.65
2025-08-30,13:30:40,16.5,28.50,28.96
2025-08-30,14:00:31,19.9,28.54,28.74
2025-08-30,14:30:37,18.3,28.52,29.10
2025-08-30,15:00:33,20.0,28.52,28.76
2025-08-30,15:28:50,19.9,28.49,28.67
2025-08-30,15:30:42,26.9,30.41,29.29
2025-08-30,16:00:35,33.9,28.43,29.29
2025-08-30,16:01:30,19.9,28.49,28.88
2025-08-30,16:30:36,23.2,28.64,28.93
2025-08-30,17:00:30,30.2,28.42,29.09
2025-08-30,17:30:38,29.9,28.15,28.95
2025-08-30,18:00:34,28.4,26.56,28.68
2025-08-30,18:30:40,28.4,28.61,28.67
2025-08-30,18:55:32,29.9,28.74,28.80
2025-08-30,19:00:36,28.4,29.12,30.02
2025-08-30,19:03:43,28.3,28.33,29.66
2025-08-30,19:07:52,29.3,29.08,28.56
2025-08-30,19:31:05,39.9,28.79,28.66
2025-08-30,20:01:02,36.3,28.57,28.56
2025-08-30,20:31:06,27.1,28.68,28.74
2025-08-30,21:01:07,26.5,28.70,29.34
2025-08-30,21:31:08,24.9,28.43,28.90
2025-08-30,22:01:04,20.5,28.47,28.77
2025-08-30,22:31:07,20.2,28.38,28.79
2025-08-30,23:01:07,23.4,29.32,28.86
2025-08-30,23:31:05,22.8,28.46,28.74
