Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-30,00:01:01,22.2,26.93,28.97
2025-10-30,00:31:06,19.8,29.29,29.04
2025-10-30,01:01:04,24.0,23.59,28.59
2025-10-30,01:31:05,21.2,28.41,29.06
2025-10-30,02:01:05,26.7,29.61,29.11
2025-10-30,02:31:03,15.3,29.11,29.17
2025-10-30,03:01:04,19.8,29.25,29.32
2025-10-30,03:31:02,23.0,28.40,29.85
2025-10-30,04:01:07,26.3,28.57,28.82
2025-10-30,04:31:03,25.2,28.55,28.68
2025-10-30,05:01:04,28.9,29.66,29.21
2025-10-30,05:34:12,20.5,29.06,29.07
2025-10-30,06:01:04,25.2,28.45,29.71
2025-10-30,06:31:10,23.4,31.65,30.03
2025-10-30,07:01:04,25.1,28.54,28.61
2025-10-30,07:31:07,27.3,28.48,28.89
2025-10-30,08:01:12,24.1,27.42,29.01
2025-10-30,08:31:07,23.5,28.98,30.23
2025-10-30,09:01:13,21.0,26.53,29.97
2025-10-30,09:18:39,20.6,28.50,30.48
2025-10-30,09:30:42,26.1,30.76,29.20
2025-10-30,10:00:38,24.4,29.24,31.40
2025-10-30,10:30:33,29.7,28.93,28.77
2025-10-30,11:00:35,39.9,31.06,29.03
2025-10-30,11:30:37,29.1,30.23,29.12
2025-10-30,12:00:38,40.8,31.45,29.12
2025-10-30,12:30:37,35.6,27.94,29.33
2025-10-30,13:00:34,29.9,28.48,28.74
2025-10-30,13:30:38,37.0,30.00,30.07
2025-10-30,14:00:37,29.0,30.11,30.15
2025-10-30,14:30:41,27.5,29.40,29.10
2025-10-30,15:00:43,28.5,27.48,31.28
2025-10-30,15:30:37,24.7,29.00,29.03
2025-10-30,16:00:38,33.6,29.21,29.91
2025-10-30,16:30:47,30.7,28.16,30.82
2025-10-30,17:00:35,31.6,28.99,29.64
2025-10-30,17:30:35,26.6,29.38,29.78
2025-10-30,18:00:35,21.9,29.12,28.73
2025-10-30,18:30:45,21.7,24.77,30.83
2025-10-30,19:00:48,38.4,22.87,27.54
2025-10-30,19:30:51,50.4,3.10,18.29
2025-10-30,20:00:43,46.9,15.55,30.17
2025-10-30,20:30:18,0.0,0.00,0.00
2025-10-30,21:00:42,28.8,18.17,33.39
2025-10-30,21:30:50,36.9,6.71,32.41
2025-10-30,22:00:42,151.2,5.48,24.03
2025-10-30,22:30:50,39.9,26.34,24.62
2025-10-30,23:00:34,34.1,27.69,31.76
2025-10-30,23:30:35,33.6,28.94,28.82
