Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-16,00:00:37,17.2,28.57,28.89
2025-10-16,00:18:13,25.8,28.53,28.91
2025-10-16,00:31:10,29.6,28.53,28.84
2025-10-16,01:00:37,0.0,0.00,0.00
2025-10-16,01:31:06,17.4,28.66,28.98
2025-10-16,02:01:04,15.5,28.53,28.76
2025-10-16,02:31:06,18.8,28.61,28.98
2025-10-16,03:01:04,16.5,28.82,28.60
2025-10-16,03:31:06,17.8,28.74,28.65
2025-10-16,04:01:02,19.5,28.86,28.60
2025-10-16,04:31:11,20.8,29.00,28.85
2025-10-16,05:01:04,18.9,28.83,28.76
2025-10-16,05:31:07,15.1,28.52,28.89
2025-10-16,06:01:08,21.8,28.47,28.47
2025-10-16,06:31:09,17.0,30.89,29.23
2025-10-16,07:01:04,25.4,28.57,29.19
2025-10-16,07:31:08,21.5,26.05,29.01
2025-10-16,08:01:05,18.1,28.37,28.52
2025-10-16,08:31:06,16.4,28.19,28.87
2025-10-16,09:01:06,20.6,27.94,28.92
2025-10-16,09:24:59,0.0,0.00,0.00
2025-10-16,09:30:37,15.6,28.32,28.91
2025-10-16,10:00:38,20.9,28.74,28.64
2025-10-16,10:38:12,19.4,28.35,28.92
2025-10-16,11:01:04,16.1,28.36,29.01
2025-10-16,11:31:09,23.3,28.41,29.15
2025-10-16,11:48:56,19.3,28.46,29.21
2025-10-16,12:00:35,26.7,30.77,29.20
2025-10-16,12:30:35,24.5,26.74,29.24
2025-10-16,12:38:08,29.3,29.87,29.05
2025-10-16,13:00:40,21.6,26.75,30.17
2025-10-16,13:30:45,31.6,28.37,29.33
2025-10-16,14:00:37,38.8,28.47,28.79
2025-10-16,14:30:41,23.9,28.71,29.00
2025-10-16,15:00:39,39.5,28.01,30.27
2025-10-16,15:30:43,38.8,28.04,28.98
2025-10-16,16:00:34,29.2,29.27,29.98
2025-10-16,16:23:28,19.3,28.39,29.28
2025-10-16,16:30:39,31.5,28.31,29.14
2025-10-16,16:33:01,24.4,28.27,29.36
2025-10-16,17:00:37,29.8,28.50,29.36
2025-10-16,17:30:37,24.1,27.87,30.01
2025-10-16,18:00:46,28.2,27.70,29.73
2025-10-16,18:28:58,0.0,0.00,0.00
2025-10-16,18:30:42,27.4,28.82,30.49
2025-10-16,19:00:41,27.8,29.69,30.09
2025-10-16,19:30:49,29.6,9.01,29.86
2025-10-16,20:00:38,30.5,28.67,30.86
2025-10-16,20:30:38,27.7,28.38,30.57
2025-10-16,21:00:42,30.8,28.85,29.78
2025-10-16,21:30:43,27.9,24.10,29.37
2025-10-16,22:00:40,25.7,27.08,29.77
2025-10-16,22:30:49,50.8,6.23,30.32
2025-10-16,23:00:37,28.0,29.21,29.29
2025-10-16,23:30:39,29.3,28.93,28.68
