Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-14,00:01:12,27.9,30.60,29.91
2025-12-14,00:31:06,15.6,28.68,29.50
2025-12-14,01:01:03,16.6,28.80,28.95
2025-12-14,01:31:05,17.0,28.43,28.79
2025-12-14,02:01:04,16.4,28.84,28.96
2025-12-14,02:31:05,18.8,28.40,29.13
2025-12-14,03:01:12,15.9,29.87,30.02
2025-12-14,03:31:04,17.6,28.49,28.70
2025-12-14,04:01:09,21.9,28.67,28.78
2025-12-14,04:31:04,20.3,29.64,28.90
2025-12-14,05:01:09,15.8,28.34,30.80
2025-12-14,05:31:08,17.1,28.45,28.63
2025-12-14,06:01:06,16.8,28.38,30.61
2025-12-14,06:31:06,15.2,28.51,28.79
2025-12-14,07:01:08,22.5,28.65,28.79
2025-12-14,07:31:03,18.2,28.75,28.94
2025-12-14,08:01:08,19.8,29.99,29.35
2025-12-14,08:31:06,20.1,27.70,28.54
2025-12-14,09:01:10,20.1,28.36,29.72
2025-12-14,09:31:05,22.4,25.27,29.12
2025-12-14,10:01:08,19.1,30.57,29.14
2025-12-14,10:31:06,19.7,28.92,29.78
2025-12-14,11:01:33,44.3,14.30,12.09
2025-12-14,11:01:34,23.7,22.11,18.36
2025-12-14,11:30:38,25.5,27.95,29.43
2025-12-14,12:00:33,37.5,18.76,29.23
2025-12-14,12:30:39,28.6,8.05,30.62
2025-12-14,13:00:41,28.5,24.94,30.27
2025-12-14,13:30:38,106.2,12.49,29.37
2025-12-14,14:00:39,37.6,13.53,27.69
2025-12-14,14:30:21,0.0,0.00,0.00
2025-12-14,15:00:39,30.1,12.38,30.73
2025-12-14,15:30:42,41.2,17.62,29.15
2025-12-14,16:00:35,33.2,14.07,29.32
2025-12-14,16:30:52,35.1,10.39,29.59
2025-12-14,17:00:34,33.4,16.57,29.24
2025-12-14,17:30:45,40.1,12.25,30.48
2025-12-14,18:00:43,29.8,16.96,31.80
2025-12-14,18:30:42,38.1,28.50,29.95
2025-12-14,19:00:45,27.3,17.69,30.59
2025-12-14,19:30:58,79.1,6.08,24.68
2025-12-14,20:00:44,41.2,13.53,26.86
2025-12-14,20:30:43,130.0,2.70,23.83
2025-12-14,21:00:39,50.4,3.63,17.35
2025-12-14,21:30:39,220.4,2.46,21.84
2025-12-14,22:00:41,49.2,9.75,32.09
2025-12-14,22:30:49,48.0,22.77,32.08
2025-12-14,23:00:40,30.1,28.73,31.62
2025-12-14,23:30:40,20.5,28.55,29.11
