Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-02-04,00:00:35,38.4,30.56,29.66
2026-02-04,00:30:18,0.0,0.00,0.00
2026-02-04,01:00:44,32.7,28.82,28.92
2026-02-04,01:30:41,30.4,28.84,30.63
2026-02-04,02:00:45,42.1,22.89,29.70
2026-02-04,02:30:47,25.0,29.24,28.26
2026-02-04,03:00:35,30.1,28.53,28.92
2026-02-04,03:30:39,20.3,28.71,28.78
2026-02-04,04:00:44,31.6,29.21,26.53
2026-02-04,04:30:38,27.0,29.49,29.19
2026-02-04,05:00:34,31.8,29.32,28.83
2026-02-04,05:30:47,39.7,29.05,30.30
2026-02-04,06:00:37,26.5,28.95,28.79
2026-02-04,06:30:35,30.2,28.45,28.74
2026-02-04,07:00:47,30.7,30.87,24.87
2026-02-04,07:30:43,28.1,29.32,29.01
2026-02-04,08:00:34,34.7,28.82,29.90
2026-02-04,08:30:43,38.2,30.94,29.04
2026-02-04,09:00:35,27.3,28.87,29.01
2026-02-04,09:30:40,35.8,28.71,29.22
2026-02-04,10:00:45,31.1,30.55,29.73
2026-02-04,10:30:43,38.0,30.37,28.89
2026-02-04,11:00:34,27.0,29.04,29.11
2026-02-04,11:30:50,30.1,30.07,19.04
2026-02-04,12:00:35,34.7,29.38,29.68
2026-02-04,12:30:43,49.3,25.51,30.39
2026-02-04,13:00:39,35.5,28.05,30.01
2026-02-04,13:30:42,30.7,28.81,28.80
2026-02-04,14:00:41,35.2,26.53,30.26
2026-02-04,14:30:40,29.5,23.28,28.91
2026-02-04,15:00:40,30.4,30.46,29.28
2026-02-04,15:30:42,31.8,28.72,28.89
2026-02-04,16:00:35,22.0,28.58,29.65
2026-02-04,16:30:37,32.1,28.76,29.22
2026-02-04,17:00:43,27.8,22.30,30.79
2026-02-04,17:30:47,35.2,21.85,17.13
2026-02-04,18:00:45,56.3,6.84,30.00
2026-02-04,18:30:48,42.6,28.68,30.31
2026-02-04,19:00:27,0.0,0.00,0.00
2026-02-04,19:30:55,68.3,3.97,29.20
2026-02-04,20:00:37,32.5,26.22,29.32
2026-02-04,20:30:11,0.0,0.00,0.00
2026-02-04,21:00:11,0.0,0.00,0.00
2026-02-04,21:12:59,0.0,0.00,0.00
2026-02-04,21:30:11,0.0,0.00,0.00
2026-02-04,22:00:11,0.0,0.00,0.00
2026-02-04,22:30:11,0.0,0.00,0.00
2026-02-04,23:00:11,0.0,0.00,0.00
2026-02-04,23:30:11,0.0,0.00,0.00
