Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-08,00:00:33,26.4,28.17,28.51
2025-12-08,00:30:43,19.9,28.56,28.82
2025-12-08,01:00:38,15.4,28.45,28.92
2025-12-08,01:30:38,15.7,28.48,28.61
2025-12-08,02:00:36,15.0,28.43,28.51
2025-12-08,02:30:04,0.0,0.00,0.00
2025-12-08,03:00:35,22.4,28.45,29.51
2025-12-08,03:30:36,16.9,28.42,28.91
2025-12-08,04:00:36,18.3,28.43,28.96
2025-12-08,04:30:40,17.2,28.60,28.77
2025-12-08,05:00:39,18.5,28.44,28.63
2025-12-08,05:30:33,16.6,28.79,28.88
2025-12-08,06:00:34,16.9,28.45,29.03
2025-12-08,06:30:42,18.8,29.46,29.11
2025-12-08,07:00:33,16.1,28.46,29.15
2025-12-08,07:30:37,19.0,28.58,30.24
2025-12-08,08:00:33,20.0,28.62,28.82
2025-12-08,08:30:32,21.1,28.39,28.83
2025-12-08,09:00:33,22.4,29.11,28.91
2025-12-08,09:30:41,23.3,28.36,30.01
2025-12-08,10:00:37,18.1,28.71,29.19
2025-12-08,10:30:33,18.2,28.82,28.55
2025-12-08,11:00:36,33.1,28.53,28.57
2025-12-08,11:30:16,0.0,0.00,0.00
2025-12-08,12:00:34,30.4,28.95,28.83
2025-12-08,12:30:39,16.7,28.72,29.16
2025-12-08,13:00:35,16.8,28.39,28.79
2025-12-08,13:30:38,28.3,27.89,29.23
2025-12-08,14:00:31,26.8,28.33,30.25
2025-12-08,14:30:35,17.7,28.80,29.83
2025-12-08,15:00:34,25.6,28.33,28.98
2025-12-08,15:30:36,17.9,28.54,29.06
2025-12-08,16:00:36,18.6,28.33,29.01
2025-12-08,16:30:33,28.3,29.25,29.24
2025-12-08,17:00:40,24.3,30.58,29.25
2025-12-08,17:30:33,28.8,28.91,29.93
2025-12-08,18:00:37,27.2,28.59,28.84
2025-12-08,18:30:39,23.0,28.82,29.32
2025-12-08,19:00:35,31.6,28.15,29.24
2025-12-08,19:30:31,27.3,28.98,29.71
2025-12-08,20:00:40,22.9,29.70,33.74
2025-12-08,20:30:33,35.5,28.91,29.38
2025-12-08,21:00:50,27.2,30.49,30.96
2025-12-08,21:30:47,26.5,30.51,29.81
2025-12-08,22:00:35,30.4,28.81,28.33
2025-12-08,22:30:36,28.9,29.08,28.81
2025-12-08,23:00:33,23.3,27.74,28.72
2025-12-08,23:30:32,27.0,25.98,29.56
