Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-20,00:00:37,21.7,28.48,28.92
2025-12-20,00:30:39,19.1,28.48,29.12
2025-12-20,01:00:39,16.3,28.55,29.13
2025-12-20,01:30:40,23.8,28.75,28.76
2025-12-20,02:00:35,15.4,28.75,28.95
2025-12-20,02:30:34,17.4,29.05,29.15
2025-12-20,03:00:39,15.0,28.44,28.84
2025-12-20,03:30:40,17.1,28.51,28.81
2025-12-20,04:00:37,24.2,28.66,28.81
2025-12-20,04:30:38,16.4,28.37,28.90
2025-12-20,05:00:39,17.9,28.46,28.53
2025-12-20,05:30:41,14.6,28.54,28.67
2025-12-20,06:00:33,19.1,28.17,28.85
2025-12-20,06:30:36,16.7,28.91,28.76
2025-12-20,07:00:38,20.3,28.30,28.94
2025-12-20,07:30:37,19.1,28.50,28.79
2025-12-20,08:00:40,21.4,28.68,28.99
2025-12-20,08:30:43,31.0,22.21,31.05
2025-12-20,09:00:36,20.7,28.50,29.21
2025-12-20,09:30:39,21.2,15.60,28.83
2025-12-20,10:00:38,15.1,18.34,29.11
2025-12-20,10:30:34,22.4,26.29,28.99
2025-12-20,11:00:34,28.2,13.58,30.28
2025-12-20,11:30:42,18.8,30.34,28.53
2025-12-20,12:00:46,16.1,12.19,30.13
2025-12-20,12:30:42,23.4,22.18,28.86
2025-12-20,13:00:37,30.8,24.28,28.97
2025-12-20,13:30:48,24.6,25.30,29.88
2025-12-20,14:00:37,31.1,19.05,29.04
2025-12-20,14:30:35,23.9,16.49,29.75
2025-12-20,15:00:45,27.6,15.37,30.68
2025-12-20,15:30:44,27.9,23.46,28.68
2025-12-20,16:00:37,26.4,24.18,29.03
2025-12-20,16:30:47,14.7,28.44,28.84
2025-12-20,17:00:39,19.6,29.57,29.02
2025-12-20,17:30:45,29.0,16.21,28.79
2025-12-20,18:00:34,23.7,28.57,29.32
2025-12-20,18:30:39,20.5,27.80,28.93
2025-12-20,19:00:43,31.8,24.85,34.13
2025-12-20,19:30:53,31.9,25.22,22.10
2025-12-20,20:00:43,41.4,3.46,30.81
2025-12-20,20:30:47,41.9,7.61,32.78
2025-12-20,21:00:49,191.6,1.92,25.72
2025-12-20,21:30:51,49.7,23.47,21.42
2025-12-20,22:00:42,31.7,25.02,30.81
2025-12-20,22:30:50,36.0,14.00,33.29
2025-12-20,23:00:36,23.6,29.22,29.44
2025-12-20,23:30:39,30.5,28.41,29.30
