Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-07,00:00:43,25.6,28.96,28.58
2026-01-07,00:09:13,37.3,29.30,28.90
2026-01-07,00:30:39,30.5,28.80,29.13
2026-01-07,00:37:15,20.1,28.88,29.25
2026-01-07,01:00:35,19.9,28.79,28.80
2026-01-07,01:30:35,24.9,28.51,29.06
2026-01-07,02:00:33,19.9,29.45,28.62
2026-01-07,02:30:34,29.9,28.78,28.55
2026-01-07,03:00:34,24.9,28.61,28.99
2026-01-07,03:30:41,30.0,28.78,29.44
2026-01-07,04:00:44,29.9,28.52,28.99
2026-01-07,04:30:35,28.4,28.88,29.15
2026-01-07,05:00:30,19.9,28.70,28.86
2026-01-07,05:30:38,33.3,29.05,30.15
2026-01-07,06:00:34,29.9,29.27,28.65
2026-01-07,06:30:37,20.0,28.50,28.94
2026-01-07,07:00:31,24.9,29.32,29.02
2026-01-07,07:11:09,23.3,28.71,28.85
2026-01-07,07:30:42,22.0,31.46,28.53
2026-01-07,08:00:32,30.0,29.56,29.04
2026-01-07,08:30:41,25.9,28.21,29.13
2026-01-07,09:00:38,22.3,28.54,28.70
2026-01-07,09:30:43,29.1,23.55,30.41
2026-01-07,10:00:38,23.8,29.62,29.28
2026-01-07,10:30:42,30.3,22.46,29.20
2026-01-07,11:00:40,19.8,26.22,29.22
2026-01-07,11:30:41,24.3,17.96,29.32
2026-01-07,12:00:40,19.8,23.22,29.25
2026-01-07,12:30:41,22.0,12.54,28.69
2026-01-07,13:00:43,22.5,17.46,28.85
2026-01-07,13:34:26,32.0,29.26,30.22
2026-01-07,14:00:40,26.1,28.24,29.11
2026-01-07,14:30:41,27.8,30.31,29.63
2026-01-07,15:00:39,25.1,20.97,29.19
2026-01-07,15:30:40,23.4,12.23,28.69
2026-01-07,16:51:54,34.0,28.47,29.87
2026-01-07,17:00:36,24.9,28.71,29.69
2026-01-07,17:30:36,22.8,28.51,29.26
2026-01-07,18:00:32,27.1,29.19,29.53
2026-01-07,18:30:38,31.7,28.86,29.18
2026-01-07,19:00:39,26.5,29.70,29.02
2026-01-07,19:30:38,46.4,28.31,30.98
2026-01-07,20:00:39,81.6,28.29,22.98
2026-01-07,20:30:30,89.1,2.64,21.70
2026-01-07,21:00:46,83.1,2.93,23.89
2026-01-07,21:30:40,74.3,1.74,22.99
2026-01-07,22:00:54,90.7,1.28,25.04
2026-01-07,22:30:40,69.0,2.34,28.62
2026-01-07,23:00:33,61.1,28.87,29.69
2026-01-07,23:30:35,17.7,28.58,29.09
