Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-19,00:01:09,20.0,28.76,28.80
2025-11-19,00:31:08,19.9,28.53,29.03
2025-11-19,01:01:02,19.9,28.68,29.00
2025-11-19,01:31:11,29.9,28.92,29.12
2025-11-19,02:01:13,29.9,28.69,28.87
2025-11-19,02:31:11,29.9,28.60,28.85
2025-11-19,03:01:07,28.7,28.45,28.62
2025-11-19,03:31:05,19.9,28.57,28.60
2025-11-19,04:01:00,19.9,28.48,28.94
2025-11-19,04:31:03,19.9,28.78,28.77
2025-11-19,05:01:11,29.9,28.50,29.04
2025-11-19,05:31:09,29.9,29.47,28.72
2025-11-19,06:01:10,17.9,28.46,28.78
2025-11-19,06:31:12,17.9,28.57,28.99
2025-11-19,07:01:10,29.9,28.54,28.79
2025-11-19,07:31:09,19.8,28.40,28.79
2025-11-19,08:01:04,20.2,28.39,28.94
2025-11-19,08:31:07,21.1,28.20,28.63
2025-11-19,09:01:03,19.8,28.37,28.54
2025-11-19,09:31:07,19.9,28.44,28.73
2025-11-19,10:01:11,39.9,28.57,29.01
2025-11-19,10:31:10,19.9,30.05,29.24
2025-11-19,11:01:06,20.0,28.46,28.56
2025-11-19,11:31:10,20.0,28.40,28.70
2025-11-19,12:01:14,29.9,28.39,28.88
2025-11-19,12:31:08,18.4,28.43,28.70
2025-11-19,13:01:08,19.9,28.45,29.74
2025-11-19,13:31:14,21.3,30.58,53.43
2025-11-19,14:01:11,27.5,28.86,29.08
2025-11-19,14:31:11,29.9,28.76,28.56
2025-11-19,15:01:12,40.0,28.47,29.29
2025-11-19,15:31:08,19.8,28.84,29.30
2025-11-19,16:01:05,19.9,28.94,28.55
2025-11-19,16:31:08,20.0,30.16,28.83
2025-11-19,17:01:09,19.8,28.39,29.09
2025-11-19,17:31:04,23.4,28.46,29.61
2025-11-19,18:01:06,19.8,28.59,29.17
2025-11-19,18:31:08,19.8,28.44,28.98
2025-11-19,19:01:06,18.4,27.47,31.20
2025-11-19,19:31:13,20.1,27.88,31.55
2025-11-19,20:01:08,19.9,27.51,29.15
2025-11-19,20:31:07,18.5,28.72,30.79
2025-11-19,21:01:04,24.3,27.90,29.75
2025-11-19,21:31:16,23.3,26.85,32.20
2025-11-19,22:01:09,17.9,28.61,29.52
2025-11-19,22:31:14,39.9,29.47,29.17
2025-11-19,23:01:06,39.9,27.71,29.28
2025-11-19,23:31:04,19.9,28.63,28.83
