Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-05,00:00:34,21.8,28.41,28.86
2025-11-05,00:30:38,22.6,28.51,29.02
2025-11-05,01:00:37,15.0,28.48,29.07
2025-11-05,01:30:34,16.3,28.58,28.67
2025-11-05,02:00:42,17.2,28.51,28.78
2025-11-05,02:30:39,17.1,28.45,28.77
2025-11-05,03:00:38,16.1,28.69,28.48
2025-11-05,03:30:43,19.8,28.44,29.93
2025-11-05,04:00:21,0.0,0.00,0.00
2025-11-05,04:30:38,14.7,28.54,28.64
2025-11-05,05:00:36,20.0,28.52,29.07
2025-11-05,05:30:38,20.4,28.51,29.11
2025-11-05,06:00:34,17.0,28.49,28.85
2025-11-05,06:30:36,18.0,28.68,28.74
2025-11-05,07:00:40,19.2,31.85,28.81
2025-11-05,07:30:38,23.4,28.35,29.07
2025-11-05,08:00:40,18.4,28.49,28.62
2025-11-05,08:30:39,18.0,28.64,28.80
2025-11-05,09:00:37,18.0,28.49,28.87
2025-11-05,09:30:42,26.5,28.87,30.45
2025-11-05,10:00:35,26.8,28.75,28.98
2025-11-05,10:30:41,16.5,28.42,28.59
2025-11-05,11:00:39,19.6,28.70,30.18
2025-11-05,11:30:35,23.5,28.51,28.78
2025-11-05,12:00:35,34.9,28.94,29.19
2025-11-05,12:30:41,26.1,28.54,28.69
2025-11-05,13:00:35,31.6,29.07,28.84
2025-11-05,13:30:37,20.1,28.69,29.12
2025-11-05,14:00:45,26.4,29.06,31.19
2025-11-05,14:30:37,19.9,28.65,29.29
2025-11-05,15:00:40,25.9,28.93,28.97
2025-11-05,15:30:34,25.6,28.35,28.75
2025-11-05,16:00:38,21.0,29.28,29.32
2025-11-05,16:30:40,35.1,28.30,28.89
2025-11-05,17:00:35,15.8,27.83,28.83
2025-11-05,17:30:36,23.0,27.03,29.16
2025-11-05,18:00:42,27.2,27.81,31.04
2025-11-05,18:30:37,28.1,25.63,29.84
2025-11-05,19:00:35,20.5,27.18,30.55
2025-11-05,19:30:35,19.9,29.30,29.59
2025-11-05,20:00:37,25.5,25.60,32.26
2025-11-05,20:30:33,26.2,26.88,31.78
2025-11-05,21:00:40,23.2,26.30,31.85
2025-11-05,21:30:50,26.0,28.66,33.11
2025-11-05,22:00:35,20.4,28.46,29.19
2025-11-05,22:30:45,21.8,26.68,32.40
2025-11-05,23:00:37,24.4,26.80,30.61
2025-11-05,23:30:38,17.8,28.55,29.40
