Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-16,00:00:37,17.4,28.49,28.69
2025-12-16,00:30:40,18.4,28.43,28.91
2025-12-16,01:00:37,14.9,28.60,29.57
2025-12-16,01:30:36,21.8,28.62,28.56
2025-12-16,02:00:49,23.7,30.48,28.71
2025-12-16,02:30:36,19.3,28.47,28.56
2025-12-16,03:00:37,18.1,28.51,28.55
2025-12-16,03:30:35,14.9,28.44,28.77
2025-12-16,04:00:38,19.3,28.49,27.94
2025-12-16,04:30:41,18.7,28.43,28.77
2025-12-16,05:00:38,28.5,28.42,30.05
2025-12-16,05:30:41,18.0,28.49,27.71
2025-12-16,06:00:35,17.0,28.51,28.45
2025-12-16,06:30:38,15.8,28.19,28.68
2025-12-16,07:00:37,19.4,28.44,28.93
2025-12-16,07:30:38,20.5,29.22,29.45
2025-12-16,08:00:39,20.8,14.10,29.15
2025-12-16,08:30:44,17.3,12.22,29.28
2025-12-16,09:00:45,18.5,18.88,28.90
2025-12-16,09:30:42,18.6,27.08,29.55
2025-12-16,10:00:46,23.1,29.68,29.15
2025-12-16,10:30:43,18.1,19.52,29.17
2025-12-16,11:00:41,25.4,11.36,29.55
2025-12-16,11:30:36,23.2,8.69,29.09
2025-12-16,11:40:05,0.0,0.00,0.00
2025-12-16,12:00:47,30.8,10.39,30.90
2025-12-16,12:30:44,21.0,29.44,28.58
2025-12-16,13:00:42,17.4,15.76,28.79
2025-12-16,13:30:38,26.9,12.42,29.32
2025-12-16,14:00:39,17.8,11.20,29.77
2025-12-16,14:30:45,24.3,13.16,31.95
2025-12-16,15:00:40,19.1,21.26,28.85
2025-12-16,15:30:39,24.3,17.70,29.53
2025-12-16,16:00:43,28.0,5.37,30.17
2025-12-16,16:30:44,27.4,4.76,30.40
2025-12-16,17:00:38,22.1,29.89,29.53
2025-12-16,17:30:46,30.6,29.71,29.64
2025-12-16,18:00:37,33.0,11.14,30.12
2025-12-16,18:30:47,61.8,10.64,29.33
2025-12-16,19:00:45,44.3,13.91,28.78
2025-12-16,19:30:46,55.0,26.10,30.41
2025-12-16,20:00:42,41.8,4.59,30.20
2025-12-16,20:30:44,28.1,8.91,31.70
2025-12-16,21:00:51,54.4,6.91,30.38
2025-12-16,21:30:39,44.0,4.46,32.21
2025-12-16,22:00:41,39.5,4.60,29.88
2025-12-16,22:30:39,39.3,21.31,29.90
2025-12-16,23:00:37,21.3,28.19,28.96
2025-12-16,23:30:46,34.5,31.11,28.60
