Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-09-27,00:00:34,29.4,29.03,28.87
2025-09-27,00:30:38,26.9,28.42,28.73
2025-09-27,01:00:34,23.9,29.30,28.41
2025-09-27,01:30:35,23.9,29.61,28.58
2025-09-27,02:00:36,23.7,28.62,28.68
2025-09-27,02:30:36,26.9,28.57,28.89
2025-09-27,03:00:35,18.2,28.84,28.37
2025-09-27,03:30:36,19.2,28.46,28.80
2025-09-27,04:00:36,25.2,28.63,28.58
2025-09-27,04:30:38,19.1,28.60,28.72
2025-09-27,05:00:36,18.8,28.43,28.67
2025-09-27,05:30:37,22.7,28.75,28.99
2025-09-27,05:50:01,22.2,28.40,28.64
2025-09-27,06:00:35,27.3,28.91,28.72
2025-09-27,06:30:45,24.2,31.84,28.23
2025-09-27,06:30:58,37.5,28.35,29.12
2025-09-27,07:00:41,23.8,28.57,28.80
2025-09-27,07:30:12,0.0,0.00,0.00
2025-09-27,07:40:34,23.4,28.40,28.77
2025-09-27,08:01:12,20.2,29.17,28.54
2025-09-27,08:31:06,26.4,29.82,28.84
2025-09-27,09:01:10,19.9,29.26,28.90
2025-09-27,09:31:11,20.9,28.45,28.71
2025-09-27,10:01:18,23.0,28.04,29.71
2025-09-27,10:31:11,19.7,29.09,28.84
2025-09-27,11:01:07,27.9,29.35,29.15
2025-09-27,11:31:05,26.0,28.38,28.97
2025-09-27,12:01:14,31.0,26.32,29.02
2025-09-27,12:20:26,19.9,27.73,28.97
2025-09-27,12:30:31,33.4,29.27,28.72
2025-09-27,13:00:34,20.4,29.30,28.54
2025-09-27,13:30:39,31.9,29.29,29.09
2025-09-27,14:00:36,20.7,28.55,29.54
2025-09-27,14:19:21,19.8,28.61,28.91
2025-09-27,14:30:33,26.1,27.27,28.67
2025-09-27,15:00:33,24.9,28.86,28.75
2025-09-27,15:30:32,29.9,28.69,28.81
2025-09-27,16:00:33,21.5,28.94,29.04
2025-09-27,16:30:40,26.9,28.74,28.77
2025-09-27,17:00:30,26.9,28.64,28.58
2025-09-27,17:30:35,20.0,29.63,28.97
2025-09-27,18:00:33,29.9,26.35,28.50
2025-09-27,18:30:37,24.3,25.78,28.56
2025-09-27,19:00:33,30.0,27.88,28.59
2025-09-27,19:30:37,29.9,28.40,28.73
2025-09-27,20:00:31,29.9,27.46,28.66
2025-09-27,20:30:33,29.9,28.24,28.53
2025-09-27,21:00:34,30.0,28.01,28.47
2025-09-27,21:30:42,24.9,28.78,28.77
2025-09-27,22:00:31,29.9,27.06,28.57
2025-09-27,22:30:32,27.2,27.55,28.79
2025-09-27,23:00:40,29.9,28.52,28.55
2025-09-27,23:30:35,29.9,28.28,28.83
